manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,cc_default_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,nrpn_default_value,orientation,notes,usage
Expert Sleepers,disting EX,Matrix Mixer,Attenuverter 1,Applies an attenuverter to input 1,1,,0,127,95,,,,,,0-based,Neg. value -> CV inverted,
Expert Sleepers,disting EX,Matrix Mixer,Attenuverter 2,Applies an attenuverter to input 2,2,,0,127,95,,,,,,0-based,Neg. value -> CV inverted,
Expert Sleepers,disting EX,Matrix Mixer,Attenuverter 3,Applies an attenuverter to input 3,3,,0,127,95,,,,,,0-based,Neg. value -> CV inverted,
Expert Sleepers,disting EX,Matrix Mixer,Attenuverter 4,Applies an attenuverter to input 4,4,,0,127,95,,,,,,0-based,Neg. value -> CV inverted,
Expert Sleepers,disting EX,Matrix Mixer,Attenuverter 5,Applies an attenuverter to input 5,5,,0,127,95,,,,,,0-based,Neg. value -> CV inverted,
Expert Sleepers,disting EX,Matrix Mixer,Attenuverter 6,Applies an attenuverter to input 6,6,,0,127,95,,,,,,0-based,Neg. value -> CV inverted,
Expert Sleepers,disting EX,Matrix Mixer,Out 1 offset,Offset for Output 1,7,,0,127,64,,,,,,centered,Unit depends on 'Out offset type' parameter. Net offset in mV is shown to the right of the parameter value.,
Expert Sleepers,disting EX,Matrix Mixer,Out 2 offset ,Offset for Output 2,8,,0,127,64,,,,,,centered,Unit depends on 'Out offset type' parameter. Net offset in mV is shown to the right of the parameter value.,
Expert Sleepers,disting EX,Matrix Mixer,Out 3 offset,Offset for Output 3,9,,0,127,64,,,,,,centered,Unit depends on 'Out offset type' parameter. Net offset in mV is shown to the right of the parameter value.,
Expert Sleepers,disting EX,Matrix Mixer,Out 4 offset,Offset for Output 4,10,,0,127,64,,,,,,centered,Unit depends on 'Out offset type' parameter. Net offset in mV is shown to the right of the parameter value.,
Expert Sleepers,disting EX,Matrix Mixer,Out 1 offset type,Unit for Out 1offset,11,,0,127,21,,,,,,0-based,,0: Volts; 1: milliVolts; 2: semitones (multiples of 83 mV)
Expert Sleepers,disting EX,Matrix Mixer,Out 2 offset type,Unit for Out 2 offset,12,,0,127,21,,,,,,0-based,,0: Volts; 1: milliVolts; 2: semitones (multiples of 83 mV)
Expert Sleepers,disting EX,Matrix Mixer,Out 3 offset type,Unit for Out 3 offset,13,,0,127,21,,,,,,0-based,,0: Volts; 1: milliVolts; 2: semitones (multiples of 83 mV)
Expert Sleepers,disting EX,Matrix Mixer,Out 4 offset type,Unit for Out 4 offset,14,,0,127,21,,,,,,0-based,,0: Volts; 1: milliVolts; 2: semitones (multiples of 83 mV)
Expert Sleepers,disting EX,Matrix Mixer,Mix 1->1,Amount of input 1 that will be summed into output 1,15,,0,127,64,,,,,,centered,Neg. value -> CV inverted,
Expert Sleepers,disting EX,Matrix Mixer,Mix 2->1,Amount of input 2 that will be summed into output 1,16,,0,127,64,,,,,,centered,Neg. value -> CV inverted,
Expert Sleepers,disting EX,Matrix Mixer,Mix 3->1,Amount of input 3 that will be summed into output 1,17,,0,127,64,,,,,,centered,Neg. value -> CV inverted,
Expert Sleepers,disting EX,Matrix Mixer,Mix 4->1,Amount of input 4 that will be summed into output 1,18,,0,127,64,,,,,,centered,Neg. value -> CV inverted,
