manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,orientation,notes,usage
Nord,Lead (Rack),,Porta Time,,5,,0,127,,,,,0-based,,
Nord,Lead (Rack),,Gain,,7,,0,127,,,,,0-based,,
Nord,Lead (Rack),,O Balance,,8,,0,127,,,,,0-based,,
Nord,Lead (Rack),,PO LM,,15,,0,127,,,,,0-based,,
Nord,Lead (Rack),,Unison,,16,,0,127,,,,,0-based,,
Nord,Lead (Rack),,OCT Shift,,17,,0,127,,,,,0-based,,
Nord,Lead (Rack),,MW Destination,,18,,0,127,,,,,0-based,,
Nord,Lead (Rack),,L1 Rate,,19,,0,127,,,,,0-based,,
Nord,Lead (Rack),,L1 Wave,,20,,0,127,,,,,0-based,,
Nord,Lead (Rack),,L1 Destination,,21,,0,127,,,,,0-based,,
Nord,Lead (Rack),,L1 AMT,,22,,0,127,,,,,0-based,,
Nord,Lead (Rack),,L2 ARP Rate,,23,,0,127,,,,,0-based,,
Nord,Lead (Rack),,L2 Dest ARP Mode,,24,,0,127,,,,,0-based,,
Nord,Lead (Rack),,LFO2 AMT ARP Rate,,25,,0,127,,,,,0-based,,
Nord,Lead (Rack),,MOS Attack,,26,,0,127,,,,,0-based,,
Nord,Lead (Rack),,MOD Decay,,27,,0,127,,,,,0-based,,
Nord,Lead (Rack),,M Destination,,28,,0,127,,,,,0-based,,
Nord,Lead (Rack),,MOD AMT,,29,,0,127,,,,,0-based,,
Nord,Lead (Rack),,O1 Wave,,30,,0,127,,,,,0-based,,
Nord,Lead (Rack),,O2 Wave,,31,,0,127,,,,,0-based,,
Nord,Lead (Rack),,O Fine Tune,,33,,0,127,,,,,0-based,,
Nord,Lead (Rack),,O2 KBD Track,,34,,0,127,,,,,0-based,,
Nord,Lead (Rack),,O Sync,,35,,0,127,,,,,0-based,,
Nord,Lead (Rack),,AMP Decay,,36,,0,127,,,,,0-based,,
Nord,Lead (Rack),,AMP Sustain,,37,,0,127,,,,,0-based,,
Nord,Lead (Rack),,Filter Attack,,38,,0,127,,,,,0-based,,
Nord,Lead (Rack),,Filter Decay,,39,,0,127,,,,,0-based,,
Nord,Lead (Rack),,Filter Sustain,,40,,0,127,,,,,0-based,,
Nord,Lead (Rack),,Filter Release,,41,,0,127,,,,,0-based,,
Nord,Lead (Rack),,Resonance,,42,,0,127,,,,,0-based,,
Nord,Lead (Rack),,F AMT,,43,,0,127,,,,,0-based,,
Nord,Lead (Rack),,F Mode,,44,,0,127,,,,,0-based,,
Nord,Lead (Rack),,F Velocity,,45,,0,127,,,,,0-based,,
Nord,Lead (Rack),,KBD Track,,46,,0,127,,,,,0-based,,
Nord,Lead (Rack),,P Auto,,65,,0,127,,,,,0-based,,
Nord,Lead (Rack),,FM Depth,,70,,0,127,,,,,0-based,,
Nord,Lead (Rack),,AMP Release,,72,,0,127,,,,,0-based,,
Nord,Lead (Rack),,AMP Attack,,73,,0,127,,,,,0-based,,
Nord,Lead (Rack),,Cutoff,,74,,0,127,,,,,0-based,,
Nord,Lead (Rack),,SEM Tones,,78,,0,127,,,,,0-based,,
Nord,Lead (Rack),,OS PW,,79,,0,127,,,,,0-based,,
