manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,orientation,notes,usage
Nord,Rack 1,,Porta Time,,5,,0,127,,,,,0-based,,
Nord,Rack 1,,Gain,,7,,0,127,,,,,0-based,,
Nord,Rack 1,,O Balance,,8,,0,127,,,,,0-based,,
Nord,Rack 1,,PO LM,,15,,0,127,,,,,0-based,,
Nord,Rack 1,,Unison,,16,,0,127,,,,,0-based,,
Nord,Rack 1,,OCT Shift,,17,,0,127,,,,,0-based,,
Nord,Rack 1,,MW Destination,,18,,0,127,,,,,0-based,,
Nord,Rack 1,,L1 Rate,,19,,0,127,,,,,0-based,,
Nord,Rack 1,,L1 Wave,,20,,0,127,,,,,0-based,,
Nord,Rack 1,,L1 Destination,,21,,0,127,,,,,0-based,,
Nord,Rack 1,,L1 AMT,,22,,0,127,,,,,0-based,,
Nord,Rack 1,,L2 ARP Rate,,23,,0,127,,,,,0-based,,
Nord,Rack 1,,L2 Dest ARP Mode,,24,,0,127,,,,,0-based,,
Nord,Rack 1,,LFO2 AMT ARP Rate,,25,,0,127,,,,,0-based,,
Nord,Rack 1,,MOS Attack,,26,,0,127,,,,,0-based,,
Nord,Rack 1,,MOD Decay,,27,,0,127,,,,,0-based,,
Nord,Rack 1,,M Destination,,28,,0,127,,,,,0-based,,
Nord,Rack 1,,MOD AMT,,29,,0,127,,,,,0-based,,
Nord,Rack 1,,O1 Wave,,30,,0,127,,,,,0-based,,
Nord,Rack 1,,O2 Wave,,31,,0,127,,,,,0-based,,
Nord,Rack 1,,O Fine Tune,,33,,0,127,,,,,0-based,,
Nord,Rack 1,,O2 KBD Track,,34,,0,127,,,,,0-based,,
Nord,Rack 1,,O Sync,,35,,0,127,,,,,0-based,,
Nord,Rack 1,,AMP Decay,,36,,0,127,,,,,0-based,,
Nord,Rack 1,,AMP Sustain,,37,,0,127,,,,,0-based,,
Nord,Rack 1,,Filter Attack,,38,,0,127,,,,,0-based,,
Nord,Rack 1,,Filter Decay,,39,,0,127,,,,,0-based,,
Nord,Rack 1,,Filter Sustain,,40,,0,127,,,,,0-based,,
Nord,Rack 1,,Filter Release,,41,,0,127,,,,,0-based,,
Nord,Rack 1,,Resonance,,42,,0,127,,,,,0-based,,
Nord,Rack 1,,F AMT,,43,,0,127,,,,,0-based,,
Nord,Rack 1,,F Mode,,44,,0,127,,,,,0-based,,
Nord,Rack 1,,F Velocity,,45,,0,127,,,,,0-based,,
Nord,Rack 1,,KBD Track,,46,,0,127,,,,,0-based,,
Nord,Rack 1,,P Auto,,65,,0,127,,,,,0-based,,
Nord,Rack 1,,FM Depth,,70,,0,127,,,,,0-based,,
Nord,Rack 1,,AMP Release,,72,,0,127,,,,,0-based,,
Nord,Rack 1,,AMP Attack,,73,,0,127,,,,,0-based,,
Nord,Rack 1,,Cutoff,,74,,0,127,,,,,0-based,,
Nord,Rack 1,,SEM Tones,,78,,0,127,,,,,0-based,,
Nord,Rack 1,,OS PW,,79,,0,127,,,,,0-based,,
