manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,orientation,notes,usage
Nord,Wave 2,,MSB Bank,,,,0,127,,,,,0-based,,
Nord,Wave 2,,LSB Bank,,32,,0,127,,,,,0-based,,
Nord,Wave 2,,Sustain,,64,,0,127,,,,,0-based,,
Nord,Wave 2,,Ctrl Pedal Expression,,11,,0,127,,,,,0-based,,
Nord,Wave 2,,KB Hold,,23,,0,127,,,,,0-based,,
Nord,Wave 2,,KB Hold Enable,,27,,0,127,,,,,0-based,,
Nord,Wave 2,,P Stick Enable,,26,,0,127,,,,,0-based,,
Nord,Wave 2,,Octave Shift,,24,,0,127,,,,,0-based,,
Nord,Wave 2,,Program Level,,3,,0,127,,,,,0-based,,
Nord,Wave 2,,Vibrato,,51,,0,127,,,,,0-based,,
Nord,Wave 2,,Glide,,48,,0,127,,,,,0-based,,
Nord,Wave 2,,Voice Mode,,49,,0,127,,,,,0-based,,
Nord,Wave 2,,ARP Gate Rate,,74,,0,127,,,,,0-based,,
Nord,Wave 2,,ARP Gate Range ENV,,76,,0,127,,,,,0-based,,
Nord,Wave 2,,ARP Gate Mode,,72,,0,127,,,,,0-based,,
Nord,Wave 2,,ARP Gate Direction,,75,,0,127,,,,,0-based,,
Nord,Wave 2,,ARP Gate ZIG ZAG,,69,,0,127,,,,,0-based,,
Nord,Wave 2,,ARP Gate KB Sync,,71,,0,127,,,,,0-based,,
Nord,Wave 2,,ARP Gate RUN,,77,,0,127,,,,,0-based,,
Nord,Wave 2,,ARP Gate MST CLK,,68,,0,127,,,,,0-based,,
Nord,Wave 2,,LFO Amount,,78,,0,127,,,,,0-based,,
Nord,Wave 2,,LFO Rate,,79,,0,127,,,,,0-based,,
Nord,Wave 2,,LFO MST CLK,,110,,0,127,,,,,0-based,,
Nord,Wave 2,,LFO Waveform,,80,,0,127,,,,,0-based,,
Nord,Wave 2,,LFO Destination,,109,,0,127,,,,,0-based,,
Nord,Wave 2,,OSC MOD ENV Arrack,,42,,0,127,,,,,0-based,,
Nord,Wave 2,,OSC MOD ENV DEC REL,,43,,0,127,,,,,0-based,,
Nord,Wave 2,,OSC MOD ENV Amount,,45,,0,127,,,,,0-based,,
Nord,Wave 2,,OSC MOD ENV Destionation,,44,,0,127,,,,,0-based,,
Nord,Wave 2,,OSC MOD ENV VEL,,46,,0,127,,,,,0-based,,
Nord,Wave 2,,OSC MOD ENV AR Mode,,47,,0,127,,,,,0-based,,
Nord,Wave 2,,OSC Unison,,39,,0,127,,,,,0-based,,
