manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,cc_default_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,nrpn_default_value,orientation,notes,usage
Conductive Labs,The NDLR,General,Chord Degree,Selects chord degree in the current key,26,,1,7,,,,,,,0-based,,1: I; 2: II; 3: III; 4: IV; 5: V; 6: VI; 7: VII
Conductive Labs,The NDLR,General,Chord Type,Selects the type of chord,27,,1,7,,,,,,,0-based,,1: Triad; 2: 7th; 3: sus2; 4: alt1; 5: alt2; 6: sus4; 7: 6th
Conductive Labs,The NDLR,General,Black Keys Control On/Off,Enables/disables black key mapping to chord types on control MIDI channel,57,,0,127,,,,,,,0-based,Useful when using Korg SQ-1 as controller,0-62: On; 63-127: Off
Conductive Labs,The NDLR,General,Load a Chord Sequence,Loads one of five chord sequences,89,,1,5,,,,,,,0-based,,1~5: Sequence number
Conductive Labs,The NDLR,General,Chord Inversion,Enables/disables chord inversion,69,,0,127,,,,,,,0-based,,0-62: On; 63-127: Off
Conductive Labs,The NDLR,General,Key,Selects the musical key,73,,1,12,,,,,,,0-based,Circle of 5ths,1: C; 2: G; 3: D; 4: A; 5: E; 6: B; 7: F#; 8: Db; 9: Ab; 10: Eb; 11: Bb; 12: F
Conductive Labs,The NDLR,General,Mode / Scale,Selects the musical mode or scale,74,,0,15,,,,,,,0-based,,0: Major; 1: Dorian; 2: Phrygian; 3: Lydian; 4: Mixolydian; 5: Minor (Aeolian); 6: Locrian; 7: Gypsy Min; 8: Harmonic Minor; 9: Minor Pentatonic; 10: Whole Tone; 11: Tonic 2nds; 12: Tonic 3rds; 13: Tonic 4ths; 14: Tonic 6ths
Conductive Labs,The NDLR,General,Tempo,Sets the tempo in BPM,72,,5,127,,,,,,,0-based,Beats Per Minute x2,5~127: 10-254 BPM (value x2)
Conductive Labs,The NDLR,General,Clock-In Mode,Selects the clock input source,68,,0,7,,,,,,,0-based,,0: Internal; 1~2: 5-Pin MIDI A-B; 3~6: USB 1-4; 7: Clock In CV
Conductive Labs,The NDLR,General,Clock Out CV PPQ,Sets clock output pulses per quarter note,61,,1,4,,,,,,,0-based,,1: 1 PPQ; 2: 2 PPQ; 3: 4 PPQ; 4: 24 PPQ
Conductive Labs,The NDLR,General,Clock Out CV Divide,Sets clock output division,62,,0,6,,,,,,,0-based,,0: 1/1; 1: 1/2; 2: 1/4; 3: 1/8; 4: 1/16; 5: 1/32; 6: 1/64
Conductive Labs,The NDLR,General,Send MIDI Start/Stop/Continue to MIDI Ports,Routes MIDI clock messages to specific ports,58,,0,8,,,,,,,0-based,,0: All Ports; 1~4: MIDI USB 1-4; 5: MIDI USB ALL; 6~7: 5-Pin MIDI A-B; 8: 5-Pin MIDI A & B
Conductive Labs,The NDLR,General,Humanize,Adds timing variation to notes,59,,0,10,,,,,,,0-based,,0: Off; 1~10: 10%-100%
Conductive Labs,The NDLR,General,Inbound Keyboard Transpose MIDI Channel,Transposes inbound notes from C Major to current key/mode,56,,1,16,,,,,,,0-based,Inbound MIDI channel on all ports,1~16: MIDI Channel
Conductive Labs,The NDLR,General,Korg Volca FM Note Velocity MIDI Channel & Port,Outputs note velocity on CC 41 for Volca FM,1,,0,32,,,,,,,0-based,,0: Off; 1~32: Channel/Port combinations
Conductive Labs,The NDLR,Pad,Pad MIDI Channel,Sets the MIDI channel for Pad part,19,,1,16,,,,,,,0-based,,1~16: MIDI Channel
Conductive Labs,The NDLR,Pad,Pad MIDI Port,Sets the MIDI port for Pad part,18,,1,7,,,,,,,0-based,,1: All Ports; 2~5: MIDI USB 1-4; 6~7: 5-Pin MIDI A-B
Conductive Labs,The NDLR,Pad,Pad Position,Sets the octave position for Pad part,28,,1,100,,,,,,,0-based,,1~100: Position range
Conductive Labs,The NDLR,Pad,Pad Strum,Sets the strum timing for Pad part,29,,1,7,,,,,,,0-based,,1: None; 2: 1/32; 3: 1/16; 4: 1/8T; 5: 3+1/8T; 6: 1/8; 7: 3+1/8
Conductive Labs,The NDLR,Pad,Pad Range,Sets the note range for Pad part,30,,1,100,,,,,,,0-based,,1~100: Range setting
Conductive Labs,The NDLR,Pad,Pad Spread,Controls how pad notes are spread across the range,31,,1,6,,,,,,,0-based,See manual for spread patterns,1~6: Spread pattern
Conductive Labs,The NDLR,Pad,Pad Velocity,Sets the velocity for Pad notes,63,,1,127,,,,,,,0-based,,1~127: Velocity value
Conductive Labs,The NDLR,Pad,Inter-leaved Poly Chain,Splits consecutive Pad notes across multiple MIDI channels,67,,1,4,,,,,,,0-based,Consecutive channels start at Pad MIDI channel,1~4: Number of channels
Conductive Labs,The NDLR,Pad,Pad Quantization,Sets the quantization for Pad notes,70,,1,3,,,,,,,0-based,,1: 1/4 note beat; 2: 1/8 note beat; 3: None
Conductive Labs,The NDLR,Pad,Pad Pause / Play toggle,Pauses or plays the Pad part,85,,0,127,,,,,,,0-based,,0-62: Pause; 63-127: Play
Conductive Labs,The NDLR,Drone,Drone MIDI Channel,Sets the MIDI channel for Drone part,21,,1,16,,,,,,,0-based,,1~16: MIDI Channel
Conductive Labs,The NDLR,Drone,Drone MIDI Port,Sets the MIDI port for Drone part,20,,1,7,,,,,,,0-based,,1: All Ports; 2~5: MIDI USB 1-4; 6~7: 5-Pin MIDI A-B
Conductive Labs,The NDLR,Drone,Drone Position,Sets the octave position for Drone part,32,,2,6,,,,,,,0-based,,2~6: Octaves 2-6
Conductive Labs,The NDLR,Drone,Drone Type,Selects the drone voicing type,33,,1,4,,,,,,,0-based,,1: Root; 2: Root + Octave; 3: Root + 5th; 4: Root + Octave + 5th
Conductive Labs,The NDLR,Drone,Drone Trigger,Selects key root based or chord based drone patterns,34,,1,19,,,,,,,0-based,,1-8: Key Root based Drone; 9-19: Chord based Drone
Conductive Labs,The NDLR,Drone,Drone Pause / Play toggle,Pauses or plays the Drone part,86,,0,127,,,,,,,0-based,,0-62: Pause; 63-127: Play
Conductive Labs,The NDLR,Motif 1,Motif 1 MIDI Channel,Sets the MIDI channel for Motif 1,23,,1,16,,,,,,,0-based,,1~16: MIDI Channel
Conductive Labs,The NDLR,Motif 1,Motif 1 MIDI Port,Sets the MIDI port for Motif 1,22,,1,7,,,,,,,0-based,,1: All Ports; 2~5: MIDI USB 1-4; 6~7: 5-Pin MIDI A-B
Conductive Labs,The NDLR,Motif 1,Motif 1 Position,Sets the position for Motif 1,35,,1,10,,,,,,,0-based,,1~10: Position
