manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,orientation,notes,usage
Twisted Electrons,MEGAfm,Global,FM algorithm,,4,,1,8,,,,,0-based,,"1: Algorithm 0 (distortion guitar); 2: Algorithm 1 (harp, PSG); 3: Algorithm 2 (bass, electric guitar, brass, piano, woodwinds); 4: Algorithm 3 (folk guitar, strings, chimes); 5: Algorithm 4 (flute, bells, percussion); 6: Algorithm 5 (brass, organ); 7: Algorithm 6 (mallets, vibraphone, snare drum, bass kick); 8: Algorithm 7 (pipe organ)"
Twisted Electrons,MEGAfm,Global,Feedback,Controls the amount of Op1 feedback,3,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Global,Fat,,28,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 1,Op1 detune,,18,,0,127,,,,,centered,,
Twisted Electrons,MEGAfm,Operator 1,Op1 multiplier,,27,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 1,Op1 attack rate,,29,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 1,Op1 decay rate,,21,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 1,Op1 sustain level,,25,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 1,Op1 sustain rate,,17,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 1,Op1 release rate,,30,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 2,Op2 detune,,31,,0,127,,,,,centered,,
Twisted Electrons,MEGAfm,Operator 2,Op2 multiplier,,32,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 2,Op2 attack rate,,36,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 2,Op2 decay rate,,44,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 2,Op2 sustain level,,42,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 2,Op2 sustain rate,,34,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 2,Op2 release rate,,11,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 3,Op3 detune,,20,,0,127,,,,,centered,,
Twisted Electrons,MEGAfm,Operator 3,Op3 multiplier,,24,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 3,Op3 attack rate,,49,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 3,Op3 decay rate,,50,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 3,Op3 sustain level,,51,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 3,Op3 sustain rate,,45,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 3,Op3 release rate,,37,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 4,Op4 detune,,47,,0,127,,,,,centered,,
Twisted Electrons,MEGAfm,Operator 4,Op4 multiplier,,39,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 4,Op4 attack rate,,46,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 4,Op4 decay rate,,33,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 4,Op4 sustain level,,41,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 4,Op4 sustain rate,,43,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Operator 4,Op4 release rate,,35,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,LFO,LFO1 rate,,15,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,LFO,LFO1 depth,,12,,0,127,,,,,0-based,Tied to Velocity when active in setup.,
Twisted Electrons,MEGAfm,LFO,LFO2 rate,,10,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,LFO,LFO2 depth,,9,,0,127,,,,,0-based,Tied to mod wheel (CC1) when active in setup.,
Twisted Electrons,MEGAfm,LFO,LFO3 rate,,14,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,LFO,LFO3 depth,,2,,0,127,,,,,0-based,Tied to Aftertouch when active in setup.,
Twisted Electrons,MEGAfm,Arp,Arp rate,,6,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Arp,Arp range,,5,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Vibrato,Vibrato rate,,48,,0,127,,,,,0-based,,
Twisted Electrons,MEGAfm,Vibrato,Vibrato depth,,13,,0,127,,,,,0-based,,
