manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,cc_default_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,nrpn_default_value,orientation,notes,usage
Neuzeit Instruments,Drop,Settings,Multiple jumps,MENU > Settings > Multiple Jumps,1,,0,127,,,,,,,0-based,Responds in Dual and Full modes only,0: Allowed; 1-127: Not allowed
Neuzeit Instruments,Drop,Settings,Multiple drops,MENU > Settings > Multiple Drops,2,,0,127,,,,,,,0-based,Responds in Dual and Full modes only,0: Allowed; 1-127: Not allowed
Neuzeit Instruments,Drop,Settings,Fade time,"Set fade time, overrides potentiometer. Potentiometer LED starts to blink, indicating that you need to catch the value to get it back into operation.",3,,0,127,,,,,,,0-based,Responds in Dual and Full modes only,0~127: 0% to 100%
Neuzeit Instruments,Drop,Settings,Jump time,MENU > Settings > Jump time. Sets the maximum fade time of a Jump.,4,,0,127,,,,,,,0-based,Responds in Dual and Full modes only,0: One full cycle; 1: 10 seconds; 2: 20 seconds; 3: 30 seconds; 4: 40 seconds; 5: 50 seconds; 6-127: 60 seconds
Neuzeit Instruments,Drop,Playback,Length,PLAY > Length. Sets the number of bars per cycle.,5,,0,127,,,,,,,0-based,"If the chosen number of bars is not allowed, the next lower number will be selected.",0: Do nothing; 1~32: Number of bars
Neuzeit Instruments,Drop,Playback,Jump quantization,"PLAY > Quantization, sets the quantization for Jump.",33,,0,127,,,,,,,0-based,Responds in Dual and Full modes only,0: No quantization; 1: 1/16 note; 2: 1/8 note; 3: 1/4 note; 4: 1/2 note; 5-127: 1 bar
Neuzeit Instruments,Drop,Snapshots,Bank select,Snapshot bank select,36,,0,127,,,,,,,0-based,Responds in Dual and Full modes only,0: Do nothing; 1~20: Bank 1 to 20
Neuzeit Instruments,Drop,Jump,Fire snapshot 1,Fire snapshot in Jump mode,11,,0,127,,,,,,,0-based,Snapshot 1 = bottom left of 4x5 matrix. Snapshot 20 = top right. Responds in Full mode only.,0: Do nothing; 1~20: Fire on bank 1 to 20; 21~40: Manual fade on bank 1 to 20; 41~60: Force fire on bank 1 to 20; 61: Fire on current bank; 62: Manual fade on current bank; 63: Force fire on current bank; 64: Do nothing; 65~84: Fire exclusively on bank 1 to 20; 85~104: Manual fade exclusively on bank 1 to 20; 105~124: Force fire exclusively on bank 1 to 20; 125: Fire exclusively on current bank; 126: Manual fade exclusively on current bank; 127: Force fire exclusively on current bank
Neuzeit Instruments,Drop,Jump,Fire snapshot 2,Fire snapshot in Jump mode,12,,0,127,,,,,,,0-based,Responds in Full mode only,0: Do nothing; 1~20: Fire on bank 1 to 20; 21~40: Manual fade on bank 1 to 20; 41~60: Force fire on bank 1 to 20; 61: Fire on current bank; 62: Manual fade on current bank; 63: Force fire on current bank; 64: Do nothing; 65~84: Fire exclusively on bank 1 to 20; 85~104: Manual fade exclusively on bank 1 to 20; 105~124: Force fire exclusively on bank 1 to 20; 125: Fire exclusively on current bank; 126: Manual fade exclusively on current bank; 127: Force fire exclusively on current bank
Neuzeit Instruments,Drop,Jump,Fire snapshot 3,Fire snapshot in Jump mode,13,,0,127,,,,,,,0-based,Responds in Full mode only,0: Do nothing; 1~20: Fire on bank 1 to 20; 21~40: Manual fade on bank 1 to 20; 41~60: Force fire on bank 1 to 20; 61: Fire on current bank; 62: Manual fade on current bank; 63: Force fire on current bank; 64: Do nothing; 65~84: Fire exclusively on bank 1 to 20; 85~104: Manual fade exclusively on bank 1 to 20; 105~124: Force fire exclusively on bank 1 to 20; 125: Fire exclusively on current bank; 126: Manual fade exclusively on current bank; 127: Force fire exclusively on current bank
