manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,orientation,notes,usage
Oberheim,TEO-5,System,Bank Select MSB,Bank select MSB.,0,,0,127,,,,,0-based,"User 1–4, Factory 1–4, Add-on 1–4 per doc.",0~127: Bank MSB
Oberheim,TEO-5,System,Bank Select LSB,Bank select LSB.,32,,0,127,,,,,0-based,,0~127: Bank LSB
Oberheim,TEO-5,System,Data Entry MSB,Data Entry MSB for RPN/NRPN.,6,,0,127,,,,,0-based,,0~127: Data value (MSB)
Oberheim,TEO-5,System,Data Entry LSB,Data Entry LSB for RPN/NRPN.,38,,0,127,,,,,0-based,,0~127: Data value (LSB)
Oberheim,TEO-5,System,NRPN Parameter LSB,NRPN parameter number LSB.,98,,0,127,,,,,0-based,,0~127: NRPN LSB
Oberheim,TEO-5,System,NRPN Parameter MSB,NRPN parameter number MSB.,99,,0,127,,,,,0-based,,0~127: NRPN MSB
Oberheim,TEO-5,System,RPN Parameter LSB,RPN parameter number LSB.,100,,0,127,,,,,0-based,,0~127: RPN LSB
Oberheim,TEO-5,System,RPN Parameter MSB,RPN parameter number MSB.,101,,0,127,,,,,0-based,,0~127: RPN MSB
Oberheim,TEO-5,System,Data Increment,NRPN/RPN data increment.,96,,0,127,,,,,0-based,,0-127: Increment
Oberheim,TEO-5,System,Data Decrement,NRPN/RPN data decrement.,97,,0,127,,,,,0-based,,0-127: Decrement
Oberheim,TEO-5,System,Local Control,Local control on/off.,122,,0,127,,,,,0-based,,0-63: Off; 64-127: On
Oberheim,TEO-5,System,All Sound Off,All Sound Off.,120,,0,127,,,,,0-based,,0-127: Trigger
Oberheim,TEO-5,System,Reset All Controllers,Reset all controllers.,121,,0,127,,,,,0-based,,0-127: Reset
Oberheim,TEO-5,System,All Notes Off,All Notes Off.,123,,0,127,,,,,0-based,,0-127: All Notes Off
Oberheim,TEO-5,System,Omni Mode Off,Omni Mode Off.,124,,0,127,,,,,0-based,,0-127: Omni Off
Oberheim,TEO-5,System,Omni Mode On,Omni Mode On.,125,,0,127,,,,,0-based,,0-127: Omni On
Oberheim,TEO-5,System,Mono Mode On,Mono Mode On.,126,,0,127,,,,,0-based,,0-127: Mono On
