manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,orientation,notes,usage
Moog,Subsequent 25,,MOD WHL,,1,,0,127,,,,,0-based,,
Moog,Subsequent 25,,Filtmod AMT,,2,,0,127,,,,,0-based,,
Moog,Subsequent 25,,Lforate,,3,,0,127,,,,,0-based,,
Moog,Subsequent 25,,Modpitch AMT,,4,,0,127,,,,,0-based,,
Moog,Subsequent 25,,Glidrate,,5,,0,127,,,,,0-based,,
Moog,Subsequent 25,,Mstr VOL,,7,,0,127,,,,,0-based,,
Moog,Subsequent 25,,Noiselev,,8,,0,127,,,,,0-based,,
Moog,Subsequent 25,,VCO1 Wave,,9,,0,127,,,,,0-based,,
Moog,Subsequent 25,,VCO2 Freq,,12,,0,127,,,,,0-based,,
Moog,Subsequent 25,,OSC2 Beat Freq,,13,,0,127,,,,,0-based,,
Moog,Subsequent 25,,VCO2 Wave,,14,,0,127,,,,,0-based,,
Moog,Subsequent 25,,VCO1 Level,,15,,0,127,,,,,0-based,,
Moog,Subsequent 25,,VCO2 Level,,16,,0,127,,,,,0-based,,
Moog,Subsequent 25,,Subosclevel,,17,,0,127,,,,,0-based,,
Moog,Subsequent 25,,Multidrive AMT,,18,,0,127,,,,,0-based,,
Moog,Subsequent 25,,F Cutoff,,19,,0,127,,,,,0-based,,
Moog,Subsequent 25,,Wavemod AMT,,20,,0,127,,,,,0-based,,
Moog,Subsequent 25,,F Resonance,,21,,0,127,,,,,0-based,,
Moog,Subsequent 25,,F EG AMT,,22,,0,127,,,,,0-based,,
Moog,Subsequent 25,,F Attack,,23,,0,127,,,,,0-based,,
Moog,Subsequent 25,,F Decay,,24,,0,127,,,,,0-based,,
Moog,Subsequent 25,,F Sustain,,25,,0,127,,,,,0-based,,
Moog,Subsequent 25,,F Release,,26,,0,127,,,,,0-based,,
Moog,Subsequent 25,,F KB AMT,,27,,0,127,,,,,0-based,,
Moog,Subsequent 25,,AMP ATK,,28,,0,127,,,,,0-based,,
Moog,Subsequent 25,,AMP Decay,,29,,0,127,,,,,0-based,,
Moog,Subsequent 25,,AMP Sustain,,30,,0,127,,,,,0-based,,
Moog,Subsequent 25,,AMP Release,,31,,0,127,,,,,0-based,,
Moog,Subsequent 25,,Glide Enable,,65,,0,127,,,,,0-based,,
Moog,Subsequent 25,,LEG Glide,,68,,0,127,,,,,0-based,,
Moog,Subsequent 25,,Pmodosc2,,70,,0,127,,,,,0-based,,
Moog,Subsequent 25,,Modsource,,71,,0,127,,,,,0-based,,
Moog,Subsequent 25,,Wavmoddest,,72,,0,127,,,,,0-based,,
Moog,Subsequent 25,,Gatedglide,,73,,0,127,,,,,0-based,,
Moog,Subsequent 25,,VCO1 Octave,,74,,0,127,,,,,0-based,,
Moog,Subsequent 25,,VCO2 Octave,,75,,0,127,,,,,0-based,,
Moog,Subsequent 25,,Lforange,,76,,0,127,,,,,0-based,,
Moog,Subsequent 25,,VCO2 Hardsync,,77,,0,127,,,,,0-based,,
Moog,Subsequent 25,,LFO KB AMT,,78,,0,127,,,,,0-based,,
Moog,Subsequent 25,,FIL KB AMT,,79,,0,127,,,,,0-based,,
Moog,Subsequent 25,,AMP KB AMT,,80,,0,127,,,,,0-based,,
Moog,Subsequent 25,,Vcogatereset,,81,,0,127,,,,,0-based,,
Moog,Subsequent 25,,Filreset,,82,,0,127,,,,,0-based,,
Moog,Subsequent 25,,Ampreset,,83,,0,127,,,,,0-based,,
Moog,Subsequent 25,,Glidetype,,85,,0,127,,,,,0-based,,
Moog,Subsequent 25,,Filveltime,,86,,0,127,,,,,0-based,,
Moog,Subsequent 25,,Ampveltime,,87,,0,127,,,,,0-based,,
