manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,cc_default_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,nrpn_default_value,orientation,notes,usage
Lambda Synthetics,PolyPulse,Assignable parameters A,Assignable parameter 000,,0,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters A,Assignable parameter 001,,1,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters A,Assignable parameter 002,,2,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters A,Assignable parameter 003,,3,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters A,Assignable parameter 004,,4,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters A,Assignable parameter 005,,5,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters A,Assignable parameter 006,,6,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters A,Assignable parameter 007,,7,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters A,Assignable parameter 008,,8,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters A,Assignable parameter 009,,9,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters A,Assignable parameter 010,,10,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters A,Assignable parameter 011,,11,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters A,Assignable parameter 012,,12,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters A,Assignable parameter 013,,13,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters A,Assignable parameter 014,,14,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters A,Assignable parameter 015,,15,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters B,Assignable parameter 016,,16,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters B,Assignable parameter 017,,17,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters B,Assignable parameter 018,,18,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters B,Assignable parameter 019,,19,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters B,Assignable parameter 020,,20,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters B,Assignable parameter 021,,21,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters B,Assignable parameter 022,,22,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters B,Assignable parameter 023,,23,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters B,Assignable parameter 024,,24,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters B,Assignable parameter 025,,25,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters B,Assignable parameter 026,,26,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters B,Assignable parameter 027,,27,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters B,Assignable parameter 028,,28,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters B,Assignable parameter 029,,29,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters B,Assignable parameter 030,,30,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters B,Assignable parameter 031,,31,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters C,Assignable parameter 032,,32,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters C,Assignable parameter 033,,33,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters C,Assignable parameter 034,,34,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters C,Assignable parameter 035,,35,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters C,Assignable parameter 036,,36,,,,,,,,,,0-based,,
Lambda Synthetics,PolyPulse,Assignable parameters C,Assignable parameter 037,,37,,,,,,,,,,0-based,,
