manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,orientation,notes,usage
Audiothingies,Doctor A,,Delay Time,,12,,0,127,,,,,0-based,,
Audiothingies,Doctor A,,Delay Feedback,,13,,0,127,,,,,0-based,,
Audiothingies,Doctor A,,Delay Modulation,,14,,0,127,,,,,0-based,,
Audiothingies,Doctor A,,Delay Level,,15,,0,127,,,,,0-based,,
Audiothingies,Doctor A,,Delay HPF,,16,,0,127,,,,,0-based,,
Audiothingies,Doctor A,,Delay LPF,,17,,0,127,,,,,0-based,,
Audiothingies,Doctor A,,Reverb Delay Level,,18,,0,127,,,,,0-based,,
Audiothingies,Doctor A,,Reverb HPF,,19,,0,127,,,,,0-based,,
Audiothingies,Doctor A,,Reverb LPF,,20,,0,127,,,,,0-based,,
Audiothingies,Doctor A,,Reverb Predelay,,21,,0,127,,,,,0-based,,
Audiothingies,Doctor A,,Reverb Decay,,22,,0,127,,,,,0-based,,
Audiothingies,Doctor A,,Reverb Modulation,,23,,0,127,,,,,0-based,,
Audiothingies,Doctor A,,Reverb Level,,24,,0,127,,,,,0-based,,
Audiothingies,Doctor A,,Delay Ping Pong L R Offset,,25,,0,127,,,,,0-based,,
Audiothingies,Doctor A,,Delay MOD Speed,,26,,0,127,,,,,0-based,,
Audiothingies,Doctor A,,Delay TAP Tempo,,64,,0,127,,,,,0-based,,
Audiothingies,Doctor A,,Delay OFF ON Absolute,,102,,0,127,,,,,0-based,,
Audiothingies,Doctor A,,Reverb OFF ON Absolute,,103,,0,127,,,,,0-based,,
Audiothingies,Doctor A,,Delay OFF ON Alternate,,104,,0,127,,,,,0-based,,
Audiothingies,Doctor A,,Reverb OFF ON Alternate,,105,,0,127,,,,,0-based,,
