manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,orientation,notes,usage
KORG,volca drum,General,Pan,,10,,0,127,,,,,0-based,,
KORG,volca drum,Select,Select 1,,14,,0,127,,,,,0-based,,
KORG,volca drum,Select,Select 2,,15,,0,127,,,,,0-based,,
KORG,volca drum,Select,Select 1-2,,16,,0,127,,,,,0-based,,
KORG,volca drum,Level,Level 1,,17,,0,127,,,,,0-based,,
KORG,volca drum,Level,Level 2,,18,,0,127,,,,,0-based,,
KORG,volca drum,Level,Level 1-2,,19,,0,127,,,,,0-based,,
KORG,volca drum,Envelope generator,EG attack 1,,20,,0,127,,,,,0-based,,
KORG,volca drum,Envelope generator,EG attack 2,,21,,0,127,,,,,0-based,,
KORG,volca drum,Envelope generator,EG attack 1-2,,22,,0,127,,,,,0-based,,
KORG,volca drum,Envelope generator,EG release 1,,23,,0,127,,,,,0-based,,
KORG,volca drum,Envelope generator,EG release 2,,24,,0,127,,,,,0-based,,
KORG,volca drum,Envelope generator,EG release 1-2,,25,,0,127,,,,,0-based,,
KORG,volca drum,Pitch,Pitch 1,,26,,0,127,,,,,0-based,,
KORG,volca drum,Pitch,Pitch 2,,27,,0,127,,,,,0-based,,
KORG,volca drum,Pitch,Pitch 1-2,,28,,0,127,,,,,0-based,,
KORG,volca drum,Mod,Mod amount 1,,29,,0,127,,,,,0-based,,
KORG,volca drum,Mod,Mod amount 2,,30,,0,127,,,,,0-based,,
KORG,volca drum,Mod,Mod amount 1-2,,31,,0,127,,,,,0-based,,
KORG,volca drum,Mod,Mod rate 1,,46,,0,127,,,,,0-based,,
KORG,volca drum,Mod,Mod rate 2,,47,,0,127,,,,,0-based,,
KORG,volca drum,Mod,Mod rate 1-2,,48,,0,127,,,,,0-based,,
KORG,volca drum,General,Bit reduction,,49,,0,127,,,,,0-based,,
KORG,volca drum,General,Fold,,50,,0,127,,,,,0-based,,
KORG,volca drum,General,Drive,,51,,0,127,,,,,0-based,,
KORG,volca drum,General,Dry gain,,52,,0,127,,,,,0-based,,
KORG,volca drum,General,Send,,103,,0,127,,,,,0-based,,
KORG,volca drum,General,Waveguide model,,116,,0,127,,,,,0-based,,
KORG,volca drum,General,Decay,,117,,0,127,,,,,0-based,,
KORG,volca drum,General,Body,,118,,0,127,,,,,0-based,,
KORG,volca drum,General,Tune,,119,,0,127,,,,,0-based,,
