manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,orientation,notes,usage
KORG,opsix,,Algorithm,,70,,0,127,,,,,0-based,,
KORG,opsix,,OP1 LVL,,102,,0,127,,,,,0-based,,
KORG,opsix,,OP2 LVL,,103,,0,127,,,,,0-based,,
KORG,opsix,,OP3 LVL,,104,,0,127,,,,,0-based,,
KORG,opsix,,OP4 LVL,,105,,0,127,,,,,0-based,,
KORG,opsix,,OP5 LVL,,106,,0,127,,,,,0-based,,
KORG,opsix,,OP6 LVL,,107,,0,127,,,,,0-based,,
KORG,opsix,,OP1 Ratio,,108,,0,127,,,,,0-based,,
KORG,opsix,,OP2 Ratio,,109,,0,127,,,,,0-based,,
KORG,opsix,,OP3 Ratio,,110,,0,127,,,,,0-based,,
KORG,opsix,,OP4 Ratio,,111,,0,127,,,,,0-based,,
KORG,opsix,,OP5 Ratio,,112,,0,127,,,,,0-based,,
KORG,opsix,,OP6 Ratio,,113,,0,127,,,,,0-based,,
KORG,opsix,,Attack,,73,,0,127,,,,,0-based,,
KORG,opsix,,Decay Release,,79,,0,127,,,,,0-based,,
KORG,opsix,,Filter Cutofff,,74,,0,127,,,,,0-based,,
KORG,opsix,,Resonance,,71,,0,127,,,,,0-based,,
KORG,opsix,,FX1,,81,,0,127,,,,,0-based,,
KORG,opsix,,FX2,,82,,0,127,,,,,0-based,,
KORG,opsix,,FX3,,83,,0,127,,,,,0-based,,
KORG,opsix,,UNI CC12,,12,,0,127,,,,,0-based,,
KORG,opsix,,UNI CC13,,13,,0,127,,,,,0-based,,
KORG,opsix,,UNI CC14,,14,,0,127,,,,,0-based,,
KORG,opsix,,UNI CC15,,15,,0,127,,,,,0-based,,
KORG,opsix,,UNI CC16,,16,,0,127,,,,,0-based,,
KORG,opsix,,BIP CC17,,17,,0,127,,,,,0-based,,
KORG,opsix,,BIP CC18,,18,,0,127,,,,,0-based,,
KORG,opsix,,BIP CC19,,19,,0,127,,,,,0-based,,
KORG,opsix,,BIP CC20,,20,,0,127,,,,,0-based,,
KORG,opsix,,BIP CC21,,21,,0,127,,,,,0-based,,
KORG,opsix,,Modwheel,,1,,0,127,,,,,0-based,,
KORG,opsix,,Gldetime,,5,,0,127,,,,,0-based,,
KORG,opsix,,Volume,,7,,0,127,,,,,0-based,,
KORG,opsix,,PAN,,10,,0,127,,,,,0-based,,
KORG,opsix,,Expression,,11,,0,127,,,,,0-based,,
KORG,opsix,,Damper,,64,,0,127,,,,,0-based,,
KORG,opsix,,Glide Mode,,65,,0,127,,,,,0-based,,
KORG,opsix,,Sostenuto,,66,,0,127,,,,,0-based,,
KORG,opsix,,Soft,,67,,0,127,,,,,0-based,,
