manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,cc_default_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,nrpn_default_value,orientation,notes,usage
Vermona,meloDICER,Rhythm,Note Value,Sets the base note value / rhythm,12,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Rhythm,Variation,Randomly introduces other note values based on Note Value setting,13,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Rhythm,Legato,Probability for legato transitions between notes (no new gate signal),14,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Rhythm,Rest (Voice 1),Probability for musical rests in voice 1,15,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Rhythm,Rest (Voice 2),Probability for musical rests in voice 2 (polyphonic mode),16,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Rhythm,Rest (Voice 3),Probability for musical rests in voice 3 (polyphonic mode),17,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Melody,LO,Sets the lowest note / octave range minimum,18,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Melody,HI,Sets the highest note / octave range maximum,19,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Melody,Note Probability C,Probability for note C to appear in the pattern,20,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Melody,Note Probability C#,Probability for note C# to appear in the pattern,21,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Melody,Note Probability D,Probability for note D to appear in the pattern,22,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Melody,Note Probability D#,Probability for note D# to appear in the pattern,23,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Melody,Note Probability E,Probability for note E to appear in the pattern,24,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Melody,Note Probability F,Probability for note F to appear in the pattern,25,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Melody,Note Probability F#,Probability for note F# to appear in the pattern,26,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Melody,Note Probability G,Probability for note G to appear in the pattern,27,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Melody,Note Probability G#,Probability for note G# to appear in the pattern,28,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Melody,Note Probability A,Probability for note A to appear in the pattern,29,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Melody,Note Probability A#,Probability for note A# to appear in the pattern,30,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Melody,Note Probability B,Probability for note B to appear in the pattern,31,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Dice,Dice Rhythm On/Off,Toggles dice-mode for the rhythm section on or off,73,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,0-63: Off; 64-127: On
Vermona,meloDICER,Dice,Dice Melody On/Off,Toggles dice-mode for the melody section on or off,74,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,0-63: Off; 64-127: On
Vermona,meloDICER,Dice,Re-Dice Rhythm,Triggers a new random dice roll for the rhythm section (any value),75,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Dice,Re-Dice Melody,Triggers a new random dice roll for the melody section (any value),76,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Pattern,Lock,Activates lock-mode; decouples controls from the stochastic engine,78,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,0-63: Off; 64-127: On
Vermona,meloDICER,Pattern,First Step,Sets the first step of the pattern (8 values per step),85,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Pattern,Last Step,Sets the last step of the pattern (8 values per step),86,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Dynamics,Accent Probability,Probability for notes to play at maximum velocity (127),87,,0,127,,,,,,,0-based,Requires MEX3 module for MIDI,
Vermona,meloDICER,Dynamics,Standard Velocity,Sets the standard MIDI note velocity,88,,20,100,,,,,,,0-based,Requires MEX3 module for MIDI,
