manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,orientation,notes,usage
Dave Smith Instruments,Prophet 12,,MOD WHL,,1,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,Breath,,2,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,BPM,,3,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,Foot Cntr,,4,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,Glide Mode,,5,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,Data Entry MSB,,6,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,VOL,,7,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,OSC1 Suboct,,8,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,Dist AMT,,9,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,PAN Sprd,,10,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,Express,,11,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,Voicevol,,12,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,AB Mode,,13,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,SLD1 POS,,14,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,SLD2 POS,,15,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,SLD1 Pres,,16,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,SLD2 Pres,,17,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,DLY1 Time,,18,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,DLY1 Sync,,19,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,DLY1 AMT,,20,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,DLY1 Fdbk,,21,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,DLY2 Time,,23,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,DLY2 Sync,,24,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,DLY2 AMT,,25,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,DLY2 Fdbk,,26,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,DLY3 Time,,28,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,DLY3 Sync,,29,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,DLY3 AMT,,30,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,DLY3 Fdbk,,31,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,Bank SEL,,32,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,DLY4 Time,,33,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,DLY4 Sync,,34,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,DLY4 AMT,,35,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,DLY4 Fdbk,,36,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,Data Entry LSB,,38,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,VCA ENV AMT,,40,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,VEL VCA ENV,,41,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,VCA ENV DLY,,42,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,VCA ENV A,,43,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,VCA ENV D,,44,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,VCA ENV S,,45,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,VCA ENV R,,46,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,LPF ENV AMT,,47,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,VEL LPF ENV,,48,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,LPF ENV DLY,,49,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,LPF ENV A,,50,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,LPF ENV D,,51,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,LPF ENV S,,52,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,LPF ENV R,,53,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,OSC1 GLD,,54,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,OSC2 GLD,,55,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,OSC3 GLD,,56,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,OSC4 GLD,,57,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,ARP Onoff,,58,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,ARP Mode,,59,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,ARP Rang,,60,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,ARP Latch,,61,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,ARP Clkdv,,62,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,ARP Repeats,,63,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,Pedal2,,64,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,Glide Onoff,,65,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,OSC1 Ptch,,67,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,OSC1 Ftun,,68,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet 12,,OSC1 LEV,,69,,0,127,,,,,0-based,,
