manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,orientation,notes,usage
Dave Smith Instruments,Prophet X (Prophet XL),,MOD Wheel,,1,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,BPM,,3,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Glide Mode,,5,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Master Volume,,7,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,SUB OSC,,8,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,PAN Spread,,10,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Voice Volume,,12,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,AB Mode,,13,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Slider1 POS,,14,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Slider2 POS,,15,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,FX1 ON OFF,,16,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,FX1 Select,,17,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,FX1 MIX,,18,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,FX1 Param1,,19,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,FX1 Param2,,20,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,FX1 Param3,,21,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,FX2 ON OFF,,22,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,FX2 Select,,23,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,FX2 MIX,,24,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,FX2 Param1,,25,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,FX2 Param2,,26,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,FX2 Param3,,27,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,16 Voice Mode,,28,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Split Point,,29,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Bank Select,,32,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,AMP ENV Amount,,40,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Velocity TO AMP ENV,,41,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,AMP ENV Delay,,42,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,AMP ENV Attack,,43,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,AMP ENV Decay,,44,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,AMP ENV Sustain,,45,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,AMP ENV Release,,46,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Filter ENV Amount,,47,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Velocity TO Filter ENV,,48,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Filter ENV Delay,,49,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Filter ENV Attack,,50,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Filter ENV Decay,,51,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Filter ENV Sustain,,52,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Filter ENV Release,,53,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Inst1 Glide Amount,,54,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Inst2 Glide Amount,,55,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,OSC1 Glide Amount,,56,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,OSC2 Glide Amount,,57,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Arpeggiator ON OFF,,58,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Arpeggiator Mode,,59,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Arpeggiator Range,,60,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Arpeggiator Relatch,,61,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Clock Divide,,62,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Arpeggiator Repeats,,63,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Sustain Pedal,,64,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Glide ON OFF,,65,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Inst1 Freq,,66,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Inst1 Fine Tune,,67,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Inst1 Level,,68,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Inst1 PAN,,69,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Inst1 Loop ON OFF,,70,,0,127,,,,,0-based,,
Dave Smith Instruments,Prophet X (Prophet XL),,Inst1 Reverse,,71,,0,127,,,,,0-based,,
