manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,orientation,notes,usage
Meris,Ottobit Jr,,Expr Pedal,,4,,0,127,,,,,0-based,,
Meris,Ottobit Jr,,Bypass,,14,,0,127,,,,,0-based,,
Meris,Ottobit Jr,,Tempo,,15,,0,127,,,,,0-based,,
Meris,Ottobit Jr,,Smpl Rate,,16,,0,127,,,,,0-based,,
Meris,Ottobit Jr,,Filter,,17,,0,127,,,,,0-based,,
Meris,Ottobit Jr,,Bits,,18,,0,127,,,,,0-based,,
Meris,Ottobit Jr,,Stutter,,19,,0,127,,,,,0-based,,
Meris,Ottobit Jr,,Stutter Hold,,31,,0,127,,,,,0-based,,
Meris,Ottobit Jr,,Sequencer,,20,,0,127,,,,,0-based,,
Meris,Ottobit Jr,,SEQ Mult,,21,,0,127,,,,,0-based,,
Meris,Ottobit Jr,,SEQ Type,,29,,0,127,,,,,0-based,,
Meris,Ottobit Jr,,Step1,,22,,0,127,,,,,0-based,,
Meris,Ottobit Jr,,Step2,,23,,0,127,,,,,0-based,,
Meris,Ottobit Jr,,Step3,,24,,0,127,,,,,0-based,,
Meris,Ottobit Jr,,Step4,,25,,0,127,,,,,0-based,,
Meris,Ottobit Jr,,Step5,,26,,0,127,,,,,0-based,,
Meris,Ottobit Jr,,Step6,,27,,0,127,,,,,0-based,,
Meris,Ottobit Jr,,TAP,,28,,0,127,,,,,0-based,,
