manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,cc_default_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,nrpn_default_value,orientation,notes,usage
Behringer,XR18,Input channels,Channel 1 Fader,,0,,0,127,,,,,,,0-based,Send on MIDI channel 1,0~127: Fader level
Behringer,XR18,Input channels,Channel 1 Mute,,0,,0,127,,,,,,,0-based,Send on MIDI channel 2,0: Off; 127: On
Behringer,XR18,Input channels,Channel 1 Pan,,0,,1,127,,,,,,,centered,Send on MIDI channel 3. Value 64 is center,1~127: Pan/balance
Behringer,XR18,Input channels,Channel 2 Fader,,1,,0,127,,,,,,,0-based,Send on MIDI channel 1,0~127: Fader level
Behringer,XR18,Input channels,Channel 2 Mute,,1,,0,127,,,,,,,0-based,Send on MIDI channel 2,0: Off; 127: On
Behringer,XR18,Input channels,Channel 2 Pan,,1,,1,127,,,,,,,centered,Send on MIDI channel 3. Value 64 is center,1~127: Pan/balance
Behringer,XR18,Input channels,Channel 3 Fader,,2,,0,127,,,,,,,0-based,Send on MIDI channel 1,0~127: Fader level
Behringer,XR18,Input channels,Channel 3 Mute,,2,,0,127,,,,,,,0-based,Send on MIDI channel 2,0: Off; 127: On
Behringer,XR18,Input channels,Channel 3 Pan,,2,,1,127,,,,,,,centered,Send on MIDI channel 3. Value 64 is center,1~127: Pan/balance
Behringer,XR18,Input channels,Channel 4 Fader,,3,,0,127,,,,,,,0-based,Send on MIDI channel 1,0~127: Fader level
Behringer,XR18,Input channels,Channel 4 Mute,,3,,0,127,,,,,,,0-based,Send on MIDI channel 2,0: Off; 127: On
Behringer,XR18,Input channels,Channel 4 Pan,,3,,1,127,,,,,,,centered,Send on MIDI channel 3. Value 64 is center,1~127: Pan/balance
Behringer,XR18,Input channels,Channel 5 Fader,,4,,0,127,,,,,,,0-based,Send on MIDI channel 1,0~127: Fader level
Behringer,XR18,Input channels,Channel 5 Mute,,4,,0,127,,,,,,,0-based,Send on MIDI channel 2,0: Off; 127: On
Behringer,XR18,Input channels,Channel 5 Pan,,4,,1,127,,,,,,,centered,Send on MIDI channel 3. Value 64 is center,1~127: Pan/balance
Behringer,XR18,Input channels,Channel 6 Fader,,5,,0,127,,,,,,,0-based,Send on MIDI channel 1,0~127: Fader level
Behringer,XR18,Input channels,Channel 6 Mute,,5,,0,127,,,,,,,0-based,Send on MIDI channel 2,0: Off; 127: On
Behringer,XR18,Input channels,Channel 6 Pan,,5,,1,127,,,,,,,centered,Send on MIDI channel 3. Value 64 is center,1~127: Pan/balance
Behringer,XR18,Input channels,Channel 7 Fader,,6,,0,127,,,,,,,0-based,Send on MIDI channel 1,0~127: Fader level
Behringer,XR18,Input channels,Channel 7 Mute,,6,,0,127,,,,,,,0-based,Send on MIDI channel 2,0: Off; 127: On
Behringer,XR18,Input channels,Channel 7 Pan,,6,,1,127,,,,,,,centered,Send on MIDI channel 3. Value 64 is center,1~127: Pan/balance
Behringer,XR18,Input channels,Channel 8 Fader,,7,,0,127,,,,,,,0-based,Send on MIDI channel 1,0~127: Fader level
Behringer,XR18,Input channels,Channel 8 Mute,,7,,0,127,,,,,,,0-based,Send on MIDI channel 2,0: Off; 127: On
Behringer,XR18,Input channels,Channel 8 Pan,,7,,1,127,,,,,,,centered,Send on MIDI channel 3. Value 64 is center,1~127: Pan/balance
Behringer,XR18,Input channels,Channel 9 Fader,,8,,0,127,,,,,,,0-based,Send on MIDI channel 1,0~127: Fader level
Behringer,XR18,Input channels,Channel 9 Mute,,8,,0,127,,,,,,,0-based,Send on MIDI channel 2,0: Off; 127: On
Behringer,XR18,Input channels,Channel 9 Pan,,8,,1,127,,,,,,,centered,Send on MIDI channel 3. Value 64 is center,1~127: Pan/balance
Behringer,XR18,Input channels,Channel 10 Fader,,9,,0,127,,,,,,,0-based,Send on MIDI channel 1,0~127: Fader level
Behringer,XR18,Input channels,Channel 10 Mute,,9,,0,127,,,,,,,0-based,Send on MIDI channel 2,0: Off; 127: On
