Blackstar,Silverline Deluxe,Voice,Voice: Clean Warm,Selects Clean Warm voice,5,,0,0,,,,,0-based,,0: Clean Warm voice selected
Blackstar,Silverline Deluxe,Voice,Voice: Clean Bright,Selects Clean Bright voice,5,,1,1,,,,,0-based,,1: Clean Bright voice selected
Blackstar,Silverline Deluxe,Voice,Voice: Crunch,Selects Crunch voice,5,,2,2,,,,,0-based,,2: Crunch voice selected
Blackstar,Silverline Deluxe,Voice,Voice: Super Crunch,Selects Super Crunch voice,5,,3,3,,,,,0-based,,3: Super Crunch voice selected
Blackstar,Silverline Deluxe,Voice,Voice: OD1,Selects OD1 voice,5,,4,4,,,,,0-based,,4: OD1 voice selected
Blackstar,Silverline Deluxe,Voice,Voice: OD2,Selects OD2 voice,5,,5,5,,,,,0-based,,5: OD2 voice selected
Blackstar,Silverline Deluxe,Preamp,Gain,Adjusts preamp gain/distortion amount,6,,0,127,,,,,0-based,,0-127: Gain amount
Blackstar,Silverline Deluxe,Preamp,Volume,Adjusts preamp volume level,7,,0,127,,,,,0-based,,0-127: Volume level
Blackstar,Silverline Deluxe,EQ,Bass,Adjusts low frequency EQ,8,,0,127,,,,,0-based,,0-127: Bass amount
Blackstar,Silverline Deluxe,EQ,Middle,Adjusts mid frequency EQ,9,,0,127,,,,,0-based,,0-127: Middle amount
Blackstar,Silverline Deluxe,EQ,Treble,Adjusts high frequency EQ,10,,0,127,,,,,0-based,,0-127: Treble amount
Blackstar,Silverline Deluxe,EQ,ISF,Adjusts Infinite Shape Feature (ISF) between American and British tone,11,,0,127,,,,,0-based,,0: American tone; 127: British tone; 0-127: Blend
Blackstar,Silverline Deluxe,Response,Response: EL84,Selects EL84 power amp response,12,,0,0,,,,,0-based,,0: EL84 response selected
Blackstar,Silverline Deluxe,Response,Response: 6V6,Selects 6V6 power amp response,12,,1,1,,,,,0-based,,1: 6V6 response selected
Blackstar,Silverline Deluxe,Response,Response: EL34,Selects EL34 power amp response,12,,2,2,,,,,0-based,,2: EL34 response selected
Blackstar,Silverline Deluxe,Response,Response: KT66,Selects KT66 power amp response,12,,3,3,,,,,0-based,,3: KT66 response selected
Blackstar,Silverline Deluxe,Response,Response: 6L6,Selects 6L6 power amp response,12,,4,4,,,,,0-based,,4: 6L6 response selected
Blackstar,Silverline Deluxe,Response,Response: KT88,Selects KT88 power amp response,12,,5,5,,,,,0-based,,5: KT88 response selected
Blackstar,Silverline Deluxe,Modulation,Mod Effect: Phaser,Selects Phaser modulation effect,13,,0,0,,,,,0-based,,0: Phaser selected
Blackstar,Silverline Deluxe,Modulation,Mod Effect: Flanger,Selects Flanger modulation effect,13,,1,1,,,,,0-based,,1: Flanger selected
Blackstar,Silverline Deluxe,Modulation,Mod Effect: Chorus,Selects Chorus modulation effect,13,,2,2,,,,,0-based,,2: Chorus selected
Blackstar,Silverline Deluxe,Modulation,Mod Effect: Tremolo,Selects Tremolo modulation effect,13,,3,3,,,,,0-based,,3: Tremolo selected
Blackstar,Silverline Deluxe,Modulation,Modulation Adjust 1,Adjusts first parameter of selected modulation effect,14,,0,127,,,,,0-based,,0-127: Parameter value
Blackstar,Silverline Deluxe,Modulation,Modulation Adjust 2,Adjusts second parameter of selected modulation effect,15,,0,127,,,,,0-based,,0-127: Parameter value
