manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,orientation,notes,usage
OTO Machines FX,BIM,,Delay,,12,,0,127,,,,,0-based,,
OTO Machines FX,BIM,,Feedback,,13,,0,127,,,,,0-based,,
OTO Machines FX,BIM,,MIX,,14,,0,127,,,,,0-based,,
OTO Machines FX,BIM,,LFO Rate,,15,,0,127,,,,,0-based,,
OTO Machines FX,BIM,,LFO Depth,,16,,0,127,,,,,0-based,,
OTO Machines FX,BIM,,Active,,17,,0,127,,,,,0-based,,
OTO Machines FX,BIM,,Division,,18,,0,127,,,,,0-based,,
OTO Machines FX,BIM,,Range,,19,,0,127,,,,,0-based,,
OTO Machines FX,BIM,,FX Type,,20,,0,127,,,,,0-based,,
OTO Machines FX,BIM,,IN Gain,,21,,0,127,,,,,0-based,,
OTO Machines FX,BIM,,HPF,,22,,0,127,,,,,0-based,,
OTO Machines FX,BIM,,LPF,,23,,0,127,,,,,0-based,,
OTO Machines FX,BIM,,Feedback Filters,,24,,0,127,,,,,0-based,,
OTO Machines FX,BIM,,Offset,,25,,0,127,,,,,0-based,,
OTO Machines FX,BIM,,LFO Wave,,26,,0,127,,,,,0-based,,
OTO Machines FX,BIM,,LFO Range,,27,,0,127,,,,,0-based,,
OTO Machines FX,BIM,,Freeze,,28,,0,127,,,,,0-based,,
OTO Machines FX,BIM,,Freeze Reverse,,29,,0,127,,,,,0-based,,
OTO Machines FX,BIM,,LFO Division,,30,,0,127,,,,,0-based,,
OTO Machines FX,BIM,,LFO Phase Reset,,31,,0,127,,,,,0-based,,
