manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,cc_default_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,nrpn_default_value,orientation,notes,usage
Enjoy Electronics,The GodFather,"Channel 1, trigger",Trigger,,32,,0,1,,,,,,,0-based,,0: Off; 1: Trigger
Enjoy Electronics,The GodFather,"Channel 1, saturator",Saturator,,3,,0,127,,,,,,,0-based,,
Enjoy Electronics,The GodFather,"Channel 1, filter",Filter,,7,,0,127,,,,,,,centered,,0~63: Low-pass cutoff; 64: No filter; 65~127: High-pass cutoff
Enjoy Electronics,The GodFather,"Channel 1, filter",FDP filter,,104,,0,21,,,,,,,0-based,Manual states '11 No filtering' but range appears to extend to 21; 21 is likely the no-filter value (probable manual typo),0~10: Low-pass cutoff; 11~20: High-pass cutoff; 21: No filtering
Enjoy Electronics,The GodFather,"Channel 1, delay",Delay amount,,4,,0,127,,,,,,,0-based,,
Enjoy Electronics,The GodFather,"Channel 1, delay",Delay time,,90,,0,127,,,,,,,0-based,MIDI In only,
Enjoy Electronics,The GodFather,"Channel 1, delay",Delay offset,,94,,0,127,,,,,,,0-based,MIDI In only,
Enjoy Electronics,The GodFather,"Channel 1, delay",Delay feedback,,98,,0,127,,,,,,,0-based,MIDI In only,
Enjoy Electronics,The GodFather,"Channel 1, double pulse delay",Double pulse delay level,,5,,0,127,,,,,,,0-based,,
Enjoy Electronics,The GodFather,"Channel 1, double pulse delay",Double pulse delay line 1 position,,82,,0,127,,,,,,,0-based,,0-16: Position 0; 17-33: Position 1; 34-49: Position 2; 50-66: Position 3; 67-83: Position 4; 84-99: Position 5; 100-116: Position 6; 117-127: Position 7
Enjoy Electronics,The GodFather,"Channel 1, double pulse delay",Double pulse delay line 2 position,,86,,0,127,,,,,,,0-based,,0-16: Position 0; 17-33: Position 1; 34-49: Position 2; 50-66: Position 3; 67-83: Position 4; 84-99: Position 5; 100-116: Position 6; 117-127: Position 7
Enjoy Electronics,The GodFather,"Channel 1, reverb",Reverb send,,6,,0,127,,,,,,,0-based,,
Enjoy Electronics,The GodFather,"Channel 1, mixer",Volume level,,70,,0,100,,,,,,,0-based,,
Enjoy Electronics,The GodFather,"Channel 1, mixer",Pan,,74,,0,127,,,,,,,centered,,0~63: Left; 64: Centre; 65~127: Right
