manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,orientation,notes,usage
Roland,JD-XA,General,Bank select,,0,32,0,127,,,,,0-based,,
Roland,JD-XA,General,Modulation,,1,,0,127,,,,,0-based,,
Roland,JD-XA,General,Portamento time,,5,,0,127,,,,,0-based,,
Roland,JD-XA,General,Portamento,,65,,0,127,,,,,0-based,,
Roland,JD-XA,General,Data entry,,6,38,0,127,,,,,0-based,,
Roland,JD-XA,General,Volume,,7,,0,127,,,,,0-based,,
Roland,JD-XA,General,Panpot,,10,,0,127,,,,,0-based,,
Roland,JD-XA,General,Expression,,11,,0,127,,,,,0-based,,
Roland,JD-XA,General,Hold 1,,64,,0,127,,,,,0-based,,
Roland,JD-XA,Envelope,Attack time,,73,,0,127,,,,,0-based,,
Roland,JD-XA,Envelope,Decay time,,75,,0,127,,,,,0-based,,
Roland,JD-XA,Envelope,Release time,,72,,0,127,,,,,0-based,,
Roland,JD-XA,Filter,Cutoff,,74,,0,127,,,,,0-based,,
Roland,JD-XA,Filter,Resonance,,71,,0,127,,,,,0-based,,
Roland,JD-XA,Vibrato,Vibrato rate,,76,,0,127,,,,,0-based,,
Roland,JD-XA,Vibrato,Vibrato depth,,77,,0,127,,,,,0-based,,
Roland,JD-XA,Vibrato,Vibrato delay,,78,,0,127,,,,,0-based,,
Roland,JD-XA,Effects,Reverb send level,,91,,0,127,,,,,0-based,,
