manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,orientation,notes,usage
Roland,JU-06A,,DCO Range,,12,,0,127,,,,,0-based,,
Roland,JU-06A,,DCO LFO Depth,,13,,0,127,,,,,0-based,,
Roland,JU-06A,,DCO PWM,,14,,0,127,,,,,0-based,,
Roland,JU-06A,,DCO LFO Target,,15,,0,127,,,,,0-based,,
Roland,JU-06A,,DCO SQR Switch,,16,,0,127,,,,,0-based,,
Roland,JU-06A,,DCO SAW Switch,,17,,0,127,,,,,0-based,,
Roland,JU-06A,,DCO SUB Switch,,28,,0,127,,,,,0-based,,
Roland,JU-06A,,DCO SUB LVL,,18,,0,127,,,,,0-based,,
Roland,JU-06A,,DCO NSE LVL,,19,,0,127,,,,,0-based,,
Roland,JU-06A,,HPF Freq,,20,,0,127,,,,,0-based,,
Roland,JU-06A,,VCF ENV Polarity,,21,,0,127,,,,,0-based,,
Roland,JU-06A,,VCF ENV Depth,,22,,0,127,,,,,0-based,,
Roland,JU-06A,,VCF LFO,,23,,0,127,,,,,0-based,,
Roland,JU-06A,,VCF Keytrack,,24,,0,127,,,,,0-based,,
Roland,JU-06A,,VCA ENV,,25,,0,127,,,,,0-based,,
Roland,JU-06A,,VCA LVL,,26,,0,127,,,,,0-based,,
Roland,JU-06A,,LFO Wave,,29,,0,127,,,,,0-based,,
Roland,JU-06A,,LFO Trig,,30,,0,127,,,,,0-based,,
Roland,JU-06A,,LFO Rate,,3,,0,127,,,,,0-based,,
Roland,JU-06A,,LFO Delay,,9,,0,127,,,,,0-based,,
Roland,JU-06A,,ENV ATK,,73,,0,127,,,,,0-based,,
Roland,JU-06A,,ENV DEC,,75,,0,127,,,,,0-based,,
Roland,JU-06A,,ENV SUS,,27,,0,127,,,,,0-based,,
Roland,JU-06A,,ENV REL,,72,,0,127,,,,,0-based,,
Roland,JU-06A,,VCF FRQ,,74,,0,127,,,,,0-based,,
Roland,JU-06A,,VCF RES,,71,,0,127,,,,,0-based,,
Roland,JU-06A,,DLY Time,,82,,0,127,,,,,0-based,,
Roland,JU-06A,,DLY Fdbk,,83,,0,127,,,,,0-based,,
Roland,JU-06A,,DLY SW,,89,,0,127,,,,,0-based,,
Roland,JU-06A,,DLY LVL,,91,,0,127,,,,,0-based,,
Roland,JU-06A,,Chorus Type,,93,,0,127,,,,,0-based,,
Roland,JU-06A,,Poly Mono Unison,,86,,0,127,,,,,0-based,,
Roland,JU-06A,,Modwheel,,1,,0,127,,,,,0-based,,
Roland,JU-06A,,Expr PDL,,11,,0,127,,,,,0-based,,
Roland,JU-06A,,Sustain,,64,,0,127,,,,,0-based,,
Roland,JU-06A,,Portamento,,65,,0,127,,,,,0-based,,
Roland,JU-06A,,Portamento Time,,5,,0,127,,,,,0-based,,
Roland,JU-06A,,Bend Range,,87,,0,127,,,,,0-based,,
Roland,JU-06A,,Clck Sync,,88,,0,127,,,,,0-based,,
