Electronic Audio Experiments,Sending v2,Expression,Expression MSB (14 bit),Controls parameters via expression pedal (Most Significant Byte),1,,0,127,,,,,0-based,Used with Expression LSB for high-resolution control,0-127: Expression MSB value
Electronic Audio Experiments,Sending v2,Tone,Color,Controls the tonal color of the delay,12,,0,127,,,,,0-based,,0-127: Color amount
Electronic Audio Experiments,Sending v2,Mix,Mix,Controls the dry/wet mix of the effect,13,,0,127,,,,,0-based,,0-127: Mix amount
Electronic Audio Experiments,Sending v2,Feedback,Feedback,Controls the number of delay repeats,14,,0,127,,,,,0-based,,0-127: Feedback amount
Electronic Audio Experiments,Sending v2,Tone,Filter,Controls the filter cutoff on the delay path,15,,0,127,,,,,0-based,,0-127: Filter amount
Electronic Audio Experiments,Sending v2,LFO,LFO Rate,Controls the speed of the LFO modulation,16,,0,127,,,,,0-based,,0-127: LFO Rate
Electronic Audio Experiments,Sending v2,LFO,LFO Depth,Controls the intensity of the LFO modulation,17,,0,127,,,,,0-based,,0-127: LFO Depth
Electronic Audio Experiments,Sending v2,Time,Time,Controls the delay time (Most Significant Byte),18,,0,127,,,,,0-based,Used with Time LSB for high-resolution control,0-127: Time MSB value
Electronic Audio Experiments,Sending v2,Chaos,Chaos Sample/Hold,Controls the randomization of the sample and hold function,19,,0,127,,,,,0-based,,0-127: Chaos amount
Electronic Audio Experiments,Sending v2,Level,Level Trim,Controls the output level of the effect,20,,0,127,,,,,0-based,,0-127: Level amount
Electronic Audio Experiments,Sending v2,Mix,Mix Mode,Selects between crossfade and effect only mix modes,21,,0,127,,,,,0-based,,0-63: Crossfade; 64-127: Effect only
Electronic Audio Experiments,Sending v2,Time,Ramp Time,Controls the time for ramping between parameter changes,22,,0,127,,,,,0-based,,0-127: Ramp time
Electronic Audio Experiments,Sending v2,LFO,LFO Arp Mode,Selects the LFO arpeggiator mode,23,,0,127,,,,,0-based,,0-22: Normal; 23-44: Octaves; 45-67: Octaves + 5ths; 68-89: Stacked 5ths; 90-111: Stacked 4ths; 112-127: Glitch Mode
Electronic Audio Experiments,Sending v2,Chaos,Chaos,Controls the amount of randomization/chaos in the effect,24,,0,127,,,,,0-based,,0-127: Chaos amount
