manufacturer,device,section,parameter_name,parameter_description,cc_msb,cc_lsb,cc_min_value,cc_max_value,cc_default_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,nrpn_default_value,orientation,notes,usage
Strymon,blueSky v2,Program Select,Bank Select,,0,,0,2,,,,,,,0-based,Manual prints value 3 for the last option but states range 0-2; renumbered to match the stated range,0: Bank 1; 1: Bank 2; 2: Bank 3
Strymon,blueSky v2,Knobs,Verb Type,,11,,1,3,,,,,,,0-based,,1: Plate; 2: Room; 3: Spring
Strymon,blueSky v2,Knobs,Decay,,12,,0,127,,,,,,,0-based,,
Strymon,blueSky v2,Knobs,Low,,13,,0,127,,,,,,,0-based,,
Strymon,blueSky v2,Knobs,Pre-Delay,,14,,0,127,,,,,,,0-based,,
Strymon,blueSky v2,Knobs,Mod Type,,15,,1,3,,,,,,,0-based,,1: Off 1; 2: Light; 3: Deep
Strymon,blueSky v2,Knobs,Mix,,16,,0,127,,,,,,,0-based,,
Strymon,blueSky v2,Knobs,High,,17,,0,127,,,,,,,0-based,,
Strymon,blueSky v2,Knobs,Shimmer,,18,,0,127,,,,,,,0-based,,
Strymon,blueSky v2,Global / Control,MIDI Expression Off/On,,60,,0,127,,,,,,,0-based,,0: Off; 1-127: On
Strymon,blueSky v2,Global / Control,MIDI Clock Off/On,,63,,0,127,,,,,,,0-based,,0: Off; 1-127: On
Strymon,blueSky v2,Global / Control,Expression Pedal,,100,,0,127,,,,,,,0-based,,0: Heel; 127: Toe
Strymon,blueSky v2,Global / Control,Bypass/On,,102,,0,127,,,,,,,0-based,,0: Bypass; 1-127: On
